busbar_name,type [R or K],busbar_kilometering [km],voltage [V],timestamp [HH:MM:SS]
82-000.756-K-1-V2-V3-21,K,0.756,-1734.0126032954608,12:00:00
82-000.756-K-1-V2-V3-21,K,0.756,-1734.2260598944988,12:00:10
82-000.756-K-1-V2-V3-21,K,0.756,-1732.1389043370687,12:00:20
82-000.756-K-1-V2-V3-21,K,0.756,-1726.6390483894338,12:00:40
82-000.756-K-1-V2-V3-21,K,0.756,-1729.4772552705758,12:00:50
82-000.756-K-1-V2-V3-21,K,0.756,-1733.5920294339267,12:01:00
82-000.756-K-1-V2-V3-21,K,0.756,-1735.0708482202092,12:01:10
82-000.765-K-2-GR2-GR1-22,K,0.765,-1733.270164770101,12:00:00
82-000.765-K-2-GR2-GR1-22,K,0.765,-1733.8922389819252,12:00:10
82-000.765-K-2-GR2-GR1-22,K,0.765,-1731.2979451746553,12:00:20
82-000.765-K-2-GR2-GR1-22,K,0.765,-1722.821533651041,12:00:40
82-000.765-K-2-GR2-GR1-22,K,0.765,-1726.5396141933943,12:00:50
82-000.765-K-2-GR2-GR1-22,K,0.765,-1732.6280081767125,12:01:00
82-000.765-K-2-GR2-GR1-22,K,0.765,-1739.4042925119684,12:01:10
82-002.570-K-1-L4-L4-81,K,2.57,-1733.3150929578785,12:00:00
82-002.570-K-1-L4-L4-81,K,2.57,-1733.9225246516344,12:00:10
82-002.570-K-1-L4-L4-81,K,2.57,-1731.2972056920307,12:00:20
82-002.570-K-1-L4-L4-81,K,2.57,-1722.708080410727,12:00:40
82-002.570-K-1-L4-L4-81,K,2.57,-1726.487394196987,12:00:50
82-002.570-K-1-L4-L4-81,K,2.57,-1732.461070991189,12:01:00
82-002.570-K-1-L4-L4-81,K,2.57,-1739.428402240724,12:01:10
82-002.575-K-4-GR2-GR2-72-71,K,2.575,-1733.270165796827,12:00:00
82-002.575-K-2-BR1-GR2-82,K,2.575,-1733.1518714161432,12:00:00
82-002.575-K-2-BR2-BR1,K,2.575,-1733.1510640989063,12:00:00
82-002.575-K-4-GR2-GR2-72-71,K,2.575,-1733.8922400090198,12:00:10
82-002.575-K-2-BR1-GR2-82,K,2.575,-1733.8262179707745,12:00:10
82-002.575-K-2-BR2-BR1,K,2.575,-1733.8257673937055,12:00:10
82-002.575-K-4-GR2-GR2-72-71,K,2.575,-1731.2979462002147,12:00:20
82-002.575-K-2-BR1-GR2-82,K,2.575,-1731.2185768382092,12:00:20
82-002.575-K-2-BR2-BR1,K,2.575,-1731.2180351703973,12:00:20
82-002.575-K-4-GR2-GR2-72-71,K,2.575,-1722.8215346715767,12:00:40
82-002.575-K-2-BR1-GR2-82,K,2.575,-1722.562005413711,12:00:40
82-002.575-K-2-BR2-BR1,K,2.575,-1722.5602342186094,12:00:40
82-002.575-K-4-GR2-GR2-72-71,K,2.575,-1726.5396152161306,12:00:50
82-002.575-K-2-BR1-GR2-82,K,2.575,-1726.310336056742,12:00:50
82-002.575-K-2-BR2-BR1,K,2.575,-1726.3087713078162,12:00:50
82-002.575-K-4-GR2-GR2-72-71,K,2.575,-1732.6280092030602,12:01:00
